id,text,anger,disgust,fear,joy,sadness,surprise,emotions,split
tat_train_track_a_00060,мыегы да чыкмаганмы сон?  😂,0,0,0,0,0,1,['surprise'],train
tat_train_track_a_00061,"вот мин анламыйм! нигэ туалетный бумагаларны разный вкуслар белэн ясыйлар?! например урамда барасын да и типо: «эй,чувак,понюхай мою задницу,она пахнет клубникой»  у меня все!  (анон)",0,1,0,0,0,0,['disgust'],train
tat_train_track_a_00062,кем машина белэн бозга керэ инде..........??????????,0,0,0,0,0,1,['surprise'],train
tat_train_track_a_00063,"ә күңелдә,кала, сагыш...",0,0,0,0,1,0,['sadness'],train
tat_train_track_a_00064,"этисе купме кешене рэнжеткэн,кеше куз яшьлэре жирдэ ятмый ул !!!!",1,0,0,0,0,0,['anger'],train
tat_train_track_a_00065,"уйлап кара, сары теш, сасы ис, егетлер яратмый андыйларны,хазер егетлер спортивный кызларны ярата, тэмеке турында уйламада, андыйлар не увожаю!!!",0,1,0,0,0,0,['disgust'],train
tat_train_track_a_00066,"накия апа, җылы сүзләрегез өчен зур рәхмәт!",0,0,0,1,0,0,['joy'],train
tat_train_track_a_00067,"шалтыратыгыз эле егетлэр,скучно19 22яшлеклэр(",0,0,0,0,1,0,['sadness'],train
tat_train_track_a_00068,буламы сон синнэн башка яшэп.,0,0,0,0,1,0,['sadness'],train
tat_train_track_a_00070,яратыгыз сөйгән ярыгызны,0,0,0,1,0,0,['joy'],train
tat_train_track_a_00071,"бер егет бик чибэр булмаган кыз белэн бер булмэдэ биклэнеп калган ди.теге кыз:  -эгэр дэ сез мине убэргэ жыенсагыз,мин кычкырам!-ди икэн.  - мин дэ!-дигэн ди теге егет",0,1,0,0,0,0,['disgust'],train
tat_train_track_a_00072,бу миңа сугыш авырлыгын хәтерләтә,0,0,0,0,1,0,['sadness'],train
tat_train_track_a_00073,фотода прәме чибәр чыккан динислам)),0,0,0,1,0,0,['joy'],train
tat_train_track_a_00074,кошмар!  узем дачалар кырында торам алар монда коту бн йорилэр куркыныч!!! хэм мин ничек баланы курыкма алардан дип чыгарып жибэрим??? алар бит куп!!! даже олы кешегэ ыргылалар!!!!!,0,0,1,0,0,0,['fear'],train
tat_train_track_a_00075,э кайда сон ул????,0,0,0,0,0,1,['surprise'],train
tat_train_track_a_00076,язмышым кара булды,0,0,0,0,1,0,['sadness'],train
tat_train_track_a_00077,"куннакка кайтырга гына яхшы монда, хәлемнән килсә качар идем. туйдым бу авыл кешеләреннән.",0,1,0,0,0,0,['disgust'],train
tat_train_track_a_00078,афарин ! татар исэн !!!,0,0,0,1,0,0,['joy'],train
tat_train_track_a_00080,"тәкъдир сызыгыннан читкә китү кыен шул, ай кыен, олан...",0,0,0,0,1,0,['sadness'],train
tat_train_track_a_00081,башкалар кебек ак тәнле буласым килә иде..,0,0,0,0,1,0,['sadness'],train
tat_train_track_a_00082,"белмәдем, гафу үтенәм.",0,0,0,0,1,0,['sadness'],train
tat_train_track_a_00083,"чай эчабезме,шушы матур кичларда,хаерле булсын,берга узсын кичларебез!",0,0,0,1,0,0,['joy'],train
tat_train_track_a_00084,чынлaпмы?)))),0,0,0,0,0,1,['surprise'],train
tat_train_track_a_00085,"сагынырмын инде,тон йокыларымны йокламыйча",0,0,0,0,1,0,['sadness'],train
tat_train_track_a_00086,"моннан да карарак, ачырак кайгы бармы?",0,0,0,0,1,0,['sadness'],train
tat_train_track_a_00088,э мина бу группада ошый))),0,0,0,1,0,0,['joy'],train
tat_train_track_a_00090,мунчага барасы кила да бит вакыт та юк аулыма кайтыр идем шул дуслар,0,0,0,0,1,0,['sadness'],train
tat_train_track_a_00091,не груби кызларга,1,0,0,0,0,0,['anger'],train
tat_train_track_a_00092,рәхмәт бик зур 😊 🌺,0,0,0,1,0,0,['joy'],train
tat_train_track_a_00093,бер нишләмим)син?нигә ярыйсы гына?,0,0,0,0,0,1,['surprise'],train
tat_train_track_a_00094,актаныш яшьлэре бикрэк оятсыз......,0,1,0,0,0,0,['disgust'],train
tat_train_track_a_00095,"хәерле көн, хөрмәтле әтиләребез, әниләребез, балакайларыбыз!безнең матур бәйрәмнәребездә татарча сөйләшә торган кайсы геройларны күрергә теләр идегез?:)",0,0,0,1,0,0,['joy'],train
tat_train_track_a_00096,"голназ ин матур исем инде, калганын белмим)",0,0,0,1,0,0,['joy'],train
tat_train_track_a_00097,"akbure tatar  слыш мамбет ты  скорее всего умственно отсталый, так как ты не понимаешь, чо несешь, как тогда объясниш тобою сказанную фразу  төрки халыкларда шундый мәкалә бар:""""дустың урыс булса, яныңда балтаң булсын"". мин башта аны татарларда гына дип уйлаган идем, юк икәәәән шул. кыргызда да, казахта да, узбәк белән төрекмәндә калмаган, аларда да бар, алрда гына түгел хәтта төркиядә лә нәкъ шул ук мәкаль.  идиот!!!!!!!!!!!!!!!!!!",1,0,0,0,0,0,['anger'],train
tat_train_track_a_00098,парада скучно😔 кем нишли?  медиклар нишлэргэ белми😔,0,0,0,0,1,0,['sadness'],train
tat_train_track_a_00099,"ул жен дип кишер чэйнэп утырма инде, э!",1,0,0,0,0,0,['anger'],train
tat_train_track_a_00100,"бәйрәм белән, иптәшләр! :)",0,0,0,1,0,0,['joy'],train
tat_train_track_a_00102,"ярата: әти-әнисен, гаиләсен, ризыктан - бәлеш",0,0,0,1,0,0,['joy'],train
tat_train_track_a_00104,мин бик яратам! ашарга да... 😊,0,0,0,1,0,0,['joy'],train
tat_train_track_a_00105,бэхетле булыгыз и всё))),0,0,0,1,0,0,['joy'],train
tat_train_track_a_00107,"дөньяда бит хыялларсыз,  омтылышсыз була яшәп. ләкин алга чаба-чаба шулардан тәм таба-таба яшәү кызык, яшәү рәхәт.  яшәп була макталусыз, нәрсәгә ул дан һәм шөһрәт? ләкин берәү, эшең мактап, чын күңелдән әйтсә рәхмәт -  җанга йомшак, җанга рәхәт.  кеше күнә күп нәрсәгә - ялгызың да була яшәп. ләкин янда дуслар булса, алар кайгыртуын тойсаң, тормыш җиңел, дөнья рәхәт.  һичкайчан да башын ими, кеше бит ул көчле гаҗәп. бу дөньяда өстен булу, нинди кызык, нинди рәхәт!  (фәнис яруллин,1968)",0,0,0,1,0,0,['joy'],train
tat_train_track_a_00108,сезгэ берничек тэ ярап булмый инде!!!,1,0,0,0,0,0,['anger'],train
tat_train_track_a_00109,син анын турда уйламадын мени?ник язасын алайса туктамаенчы?,0,0,0,0,0,1,['surprise'],train
tat_train_track_a_00110,"бик ошады,лилия алдагы коннэрендэ дэ унышлар телим))))",0,0,0,1,0,0,['joy'],train
tat_train_track_a_00111,"ул 2013 елда да булырга тиеш иде, булмады(",0,0,0,0,1,0,['sadness'],train
tat_train_track_a_00112,"сойлэмэгез инде ачуымны китереп!!!!!!!руль артына утырган хатын кыздан колэлэр инде, тик узлэренен машиналары булмаган ир атлар гына.так что богештермэгез!!",1,0,0,0,0,0,['anger'],train
tat_train_track_a_00113,блин кемгэдер кызык бугай име 😁,0,0,0,0,0,1,['surprise'],train
tat_train_track_a_00114,"маржа бу! йозенэ чыккан! тэресе дэ муенында! брат, синдэ гормоннар уйный! кирэкми ул сина! соныннан, аек акыл кайткач укенэчэксен!...",0,1,0,0,0,0,['disgust'],train
tat_train_track_a_00115,"рамис, нэрсэ булды?нигэ алай?",0,0,0,0,0,1,['surprise'],train
tat_train_track_a_00116,заебал син куршен бн!,1,0,0,0,0,0,['anger'],train
tat_train_track_a_00118,вот шундый кеше инде(,0,0,0,0,1,0,['sadness'],train
tat_train_track_a_00120,"вәт пәрәзитләр...шундый начар кешеләргә аптрыйм инде...нәрсә өчен эшлиләрдер шулай, башлары бук белән тулган...",1,0,0,0,0,0,['anger'],train
tat_train_track_a_00121,"минем кипкән иреннәре дерелдәп куйды, күзләреннән курку очкыннары сибелде.",0,0,1,0,0,0,['fear'],train
tat_train_track_a_00122,"бик зур рәхмәт, дустым!!! менә синең кебек дусларым канатландырып торганга да язылалар алар ахрысы... алла теләп, исән-сау булып, язгалап торырга насыйп булсын иде әле...",0,0,0,1,0,0,['joy'],train
tat_train_track_a_00123,"мин бик шат уземне сезнен рэтлэрдэ курэ алуыма!!! рэхмэт энже!! языгыз, аралашырбыз!",0,0,0,1,0,0,['joy'],train
tat_train_track_a_00124,"ишек төбендә исә бертуктаусыз бер чеби чыркылдый, ул да коточкыч янгын корбаны икән:(",0,0,0,0,1,0,['sadness'],train
tat_train_track_a_00125,альгиз жаным яратамын бит мин сине 😚,0,0,0,1,0,0,['joy'],train
tat_train_track_a_00127,мин синсез яшәргә өйрәндем –,0,0,0,0,1,0,['sadness'],train
tat_train_track_a_00128,"флера!чык нишлисен анда,тончыгасын бит!",0,0,1,0,0,0,['fear'],train
tat_train_track_a_00129,мин буклы корэк белэн кыйныйм 😝 ул бит кул кутэругэ саналмый?! 😝😝😝,0,1,0,0,0,0,['disgust'],train
tat_train_track_a_00131,ә ник син группага кермисең?,0,0,0,0,0,1,['surprise'],train
tat_train_track_a_00132,минемда йокы  килми.утырам але ни эшлярга да белми,0,0,0,0,1,0,['sadness'],train
tat_train_track_a_00134,"синен сузлэреннэн чыгып фикер йортсэн, монда акылсызлар утыра инде. э акыллыларнын монда утырырга вакыты юк.",1,0,0,0,0,0,['anger'],train
tat_train_track_a_00136,"жаныгызны сегим егет ана ойлэнмэгэн бит, шантаж хуйня ул",1,0,0,0,0,0,['anger'],train
tat_train_track_a_00138,"ике имчэгеннэн тотасын да,савасын,чилэгенне онытма только)",0,1,0,0,0,0,['disgust'],train
tat_train_track_a_00139,"уйныйк ,һәм көлик!!!",0,0,0,1,0,0,['joy'],train
tat_train_track_a_00140,шунада егетем юктырда инде((,0,0,0,0,1,0,['sadness'],train
tat_train_track_a_00143,алдакчыга ышанып буламы инде????????????неужели сина шундый дус кирэк?????,0,0,0,0,0,1,['surprise'],train
tat_train_track_a_00144,"юк ла инде, аллам сакласын кеше рэнжетергэ((",0,0,1,0,0,0,['fear'],train
tat_train_track_a_00145,сугыш башланмаса ярый инде! алла сакласын!,0,0,1,0,0,0,['fear'],train
tat_train_track_a_00146,"артык моңсу, моңлы, сагышлы, үзәкне өзә",0,0,0,0,1,0,['sadness'],train
tat_train_track_a_00148,ала курма! барысы да качып бетар!,0,0,1,0,0,0,['fear'],train
tat_train_track_a_00151,синен аягын сызлаганга буген кон импотент ку..гы шикелле булгандыр инде!!!,1,0,0,0,0,0,['anger'],train
tat_train_track_a_00152,алла алдакчы кыз икэн син име пипеец мина эллэ нэрсэлэр сылтыйсын😱😞,1,0,0,0,0,0,['anger'],train
tat_train_track_a_00153,"бик зуууур итеп рәхмәт, кызлар! язга чыгып, гөлбакчада йөргән кебек булдым!",0,0,0,1,0,0,['joy'],train
tat_train_track_a_00155,мин бара алмадым😭,0,0,0,0,1,0,['sadness'],train
tat_train_track_a_00156,тэти...бигрэк матур суз,0,0,0,1,0,0,['joy'],train
tat_train_track_a_00157,мин алтыда гына бушыйм((,0,0,0,0,1,0,['sadness'],train
tat_train_track_a_00158,"мин сина эйттем бит инде, тышта торабыз, нинди гандон булдын сон син сузендэ тора алмаган???",1,0,0,0,0,0,['anger'],train
tat_train_track_a_00159,ничек бетте инде?,0,0,0,0,0,1,['surprise'],train
tat_train_track_a_00160,"юкны да кызык итеп колэ идек, юкны да сэбэп итеп упкэлэшкэн чаклар да булгалый иде...",0,0,0,0,1,0,['sadness'],train
tat_train_track_a_00161,"һич көтмәгәндә әнисе рәхилә апа яшьли үлеп китә.әнисенең җеназасы өстенә ятып үкси – үкси елый алсу.әйтерсең,аның бу тормышта соңгы өметен,соңгы юанычын,соңгы шатлыгын тартып алганнар.",0,0,0,0,1,0,['sadness'],train
tat_train_track_a_00162,аллага шокер .узеннеке,0,0,0,1,0,0,['joy'],train
tat_train_track_a_00163,"тәмәке тартучы, фу",0,1,0,0,0,0,['disgust'],train
tat_train_track_a_00164,мин уземне яратам,0,0,0,1,0,0,['joy'],train
tat_train_track_a_00165,"да мне насрать что они там делают,да хоть друг другу жопу долбят,санга сукмыйм,ир-егетлэргэ санамыйм мин аларны,мин сина узеннен авылынны гына букла дим,минем авылга hэм бутэн татар авылларына кагылма",1,0,0,0,0,0,['anger'],train
tat_train_track_a_00166,минем күзләр калыр томан арасында кумелеп...,0,0,0,0,1,0,['sadness'],train
tat_train_track_a_00167,хэтерлисенме? эллэ инде син аларнын барсын да оныттындамы?..,0,0,0,0,1,0,['sadness'],train
tat_train_track_a_00168,"буген безнен гузель аскаровнанын туган коне .!без аны чын кунелдан туган коне б-н котлыйбыз!без ана бэхэт ,шатлык ,эшэнда унышлар ильдар абый белан тигез гомер итеуларен .,кызлары элари хэм камилэ аларга бары тик куаныч гына китереп торсыннар !туган конегез белан гузель аскаровна !",0,0,0,1,0,0,['joy'],train
tat_train_track_a_00169,син каян белэсен атасы икэнен?вскрывал чтоли?)))),0,0,0,0,0,1,['surprise'],train
tat_train_track_a_00170,без монда икэу генэ эллэ???)))),0,0,0,0,0,1,['surprise'],train
tat_train_track_a_00172,яманлык телибез дуска,1,0,0,0,0,0,['anger'],train
tat_train_track_a_00173,кайтыр юллар юк анда.,0,0,0,0,1,0,['sadness'],train
tat_train_track_a_00175,"мадина, узеп аптырап киттем) ничек икан мин, шулай матур язып куйдым)))",0,0,0,0,0,1,['surprise'],train
tat_train_track_a_00176,матур шигырьен дога булсын эбиларебезга рима!,0,0,0,1,0,0,['joy'],train
tat_train_track_a_00177,"температура юк,тамагым авырта(((",0,0,0,0,1,0,['sadness'],train
tat_train_track_a_00179,"мин симез,талия юк,фигура юк,бетчэле,тырнакларым ямьсез,кереклэрем озын тугел,сэламэтлек юк,куз топлэрем утырган минем,спортта мин калшам",0,1,0,0,0,0,['disgust'],train
tat_train_track_a_00180,"әй, чукынып_кына йөрмә монда, сасы көзән!",0,1,0,0,0,0,['disgust'],train
tat_train_track_a_00181,туган көнең белэн !!! шәйми бабай )),0,0,0,1,0,0,['joy'],train
tat_train_track_a_00183,"азат, тссс!!! ботен кешегэ эйтмилэр инде 😳",0,0,1,0,0,0,['fear'],train
tat_train_track_a_00185,"пикет оештырабыз))) путинга әйт әле, братан, монда беспредел, һ.такташларның каберләрен вандаллар җимергән дип.",1,0,0,0,0,0,['anger'],train
tat_train_track_a_00186,чыбыксыз инет шулай тупит итэ микэнни ул?)),0,0,0,0,0,1,['surprise'],train
tat_train_track_a_00188,"акча жэл тугел, хислэр эрэм... вакыт бушка узган...",0,0,0,0,1,0,['sadness'],train
tat_train_track_a_00189,нигэ бардын сон ял булмагач?,0,0,0,0,0,1,['surprise'],train
tat_train_track_a_00190,анда табыннары горлэп тора!),0,0,0,1,0,0,['joy'],train
tat_train_track_a_00192,чыкты куйды куык борыннан.,0,1,0,0,0,0,['disgust'],train
tat_train_track_a_00193,тормыш алга бара тик кунгелдэ хэтирэлэр кала,0,0,0,0,1,0,['sadness'],train
tat_train_track_a_00194,"синен бу сузлэрдэн,эллэ ничек куркыныч булып китте 😱 😱",0,0,1,0,0,0,['fear'],train
tat_train_track_a_00195,ничек төшенмичә калсын ул?,0,0,0,0,0,1,['surprise'],train
tat_train_track_a_00196,анда диджей бар??,0,0,0,0,0,1,['surprise'],train
tat_train_track_a_00197,"икенче ""марыкмахерга"" барырга вакыт юк иде,мине курсэн эчен ката,сама в шоке 😂",0,0,0,0,0,1,['surprise'],train
tat_train_track_a_00198,"әйтмә инде,кара инде моны",1,0,0,0,0,0,['anger'],train
tat_train_track_a_00200,"менэ минем театральныйга укырга керэсе килэ.,эни эйтэ я табиб яки укытучы ди:(инде ничэ жыладым,ничек аларны кумдереп була ул?кинэшлэр бирегез эле:(",0,0,0,0,1,0,['sadness'],train
tat_train_track_a_00201,синдэ дэ ул гадэт яшимени?,0,0,0,0,0,1,['surprise'],train
tat_train_track_a_00202,мин рэтлэм кы3лар бн танышыпр утыра идем!икен4е тапкыр кердем уже юк!,0,0,0,0,0,1,['surprise'],train
tat_train_track_a_00203,"нәтиҗә: июльнең прәме иң-иң шәп язмасы - ""китап укыйм да елыйм""!!!! авторны ихластан котлыйбыз!!!!)))",0,0,0,1,0,0,['joy'],train
tat_train_track_a_00204,"ямьсез ужс,выпускной альбомынв ничек тошермен",0,1,0,0,0,0,['disgust'],train
tat_train_track_a_00205,бу сүзләрдән башта куркып калды,0,0,1,0,0,0,['fear'],train
tat_train_track_a_00207,иманын сегим остэрэк бетесе минем арчанынкы ди хэзер кутак чэйни башлады)),0,1,0,0,0,0,['disgust'],train
tat_train_track_a_00208,юк юк юк дидем!,1,0,0,0,0,0,['anger'],train
tat_train_track_a_00209,борчылам!алар арасында булачак укытучылар булуы момкин!э хэзердэн ук узлэренен белемнэренэ шулай жавапсызлык белэн караган кешедэн ничек яхшы укытучы чыксын?!,0,0,1,0,0,0,['fear'],train
tat_train_track_a_00210,дадада!!) еще ике кулляр якшылаар!!),0,0,0,1,0,0,['joy'],train
tat_train_track_a_00211,ялгышлардан куркып яшәдем мин,0,0,1,0,0,0,['fear'],train
tat_train_track_a_00213,"самый авыры балага тошэ...уйламыйсыз,баш белэн уйламыйсыз!!",1,0,0,0,0,0,['anger'],train
tat_train_track_a_00215,анда кемнәр барын күреп кал!,0,0,0,0,0,1,['surprise'],train
tat_train_track_a_00216,авыл татар теле дә урыслаша бара,0,0,0,0,1,0,['sadness'],train
tat_train_track_a_00217,"югалтасын килми икэн,дуслаш. анлар эле ул аннары гаебен.",0,0,0,0,1,0,['sadness'],train
tat_train_track_a_00218,"ужас, чакыртасын инде, бик телэгэч...",0,0,1,0,0,0,['fear'],train
tat_train_track_a_00219,"- синең ни эшең, тыгылсани? син дә бит тыгыласың!",1,0,0,0,0,0,['anger'],train
tat_train_track_a_00220,бүтән чыдый алмыйм. мине төнлә үтерәчәкләр,0,0,1,0,0,0,['fear'],train
tat_train_track_a_00222,"смотря ничек таратасын инде.озаклап утырасындыр син.эш эшлэгэч тэ спускай тиз генэ,исе чыкканчы.хэзер синнэн сон бэдрэфкэ кергэн кешенен ничек яшисе килгэнен куз алдыма китерэм",0,1,0,0,0,0,['disgust'],train
tat_train_track_a_00224,әни вафат булган ..,0,0,0,0,1,0,['sadness'],train
tat_train_track_a_00225,минем җанын көйрәтте.,0,0,0,0,1,0,['sadness'],train
tat_train_track_a_00226,"... эни турында... бер кеше дэ нэкъ синенчэ, соя белми... бала очен синен кебек  янмый-койми. тик син генэ, балам, диеп  кон итэсен. хыялында минем белэн юл утэсен. мин дэ аны тоям кебек  жаным белэн, башым иеп,энкэй сина  рэхмэт диям. яшэ шулай озак еллар  шатлык очен. сурелмэсен мэнгегэ дэ  яшэу кочен.",0,0,0,1,0,0,['joy'],train
tat_train_track_a_00227,"райлэ,ярый фотосын юк иткэнсез эле, шул уродны куругэ  калтырана башлыйм, эчем тулы нэфрэт,  шул гэудэсе белэн ничек коче житкэн шул сабыйны жинэргэ, кабахэт.",0,1,0,0,0,0,['disgust'],train
tat_train_track_a_00228,вау бигрэк матур)),0,0,0,0,0,1,['surprise'],train
tat_train_track_a_00230,попа булган ул 😔,0,0,0,0,1,0,['sadness'],train
tat_train_track_a_00232,"юләр, консыз, җирәнгеч, кешелекнең бөтен яхшы сыйфатларыннан мәхрүм...",0,1,0,0,0,0,['disgust'],train
tat_train_track_a_00233,"кызы булса кермә араларына!!!кыз аны көтә,син араларын бозма!",1,0,0,0,0,0,['anger'],train
tat_train_track_a_00234,"буген барам шулай бауман урамыннан. арттан кемнэрдер йогерэ, ишетэм инде. тавыш хаманда якыная, якыная хэм кинэтт шынгырдап башка каты гына эйбер килеп очты. чи йомырка икэн кэхэр сукканнар. 3 егет, урамда кемгэ попал йомырка атып йорилэр. бауманга тошмэгез буген.",0,1,0,0,0,0,['disgust'],train
tat_train_track_a_00235,һаман әле карап сагышланам туебызда төшкән сурәтне.,0,0,0,0,1,0,['sadness'],train
tat_train_track_a_00237,нинди кыен бу тормыш...,0,0,0,0,1,0,['sadness'],train
tat_train_track_a_00238,йөрәгемнең белмим ни эшләрен .,0,0,0,0,1,0,['sadness'],train
tat_train_track_a_00240,...күз яшьләре булып коеладыр,0,0,0,0,1,0,['sadness'],train
tat_train_track_a_00241,"бар инде шунда проблемалар,бар да жайлы гына бармый",0,0,0,0,1,0,['sadness'],train
tat_train_track_a_00242,сагынамын сезне хаман,0,0,0,0,1,0,['sadness'],train
tat_train_track_a_00244,нигэ ул сина?=)),0,0,0,0,0,1,['surprise'],train
tat_train_track_a_00245,тәмле төшләр күрергә язсын!,0,0,0,1,0,0,['joy'],train
tat_train_track_a_00246,"э син андый тугел,фу",0,1,0,0,0,0,['disgust'],train
tat_train_track_a_00248,көтә-көтә ул да кабердә...,0,0,0,0,1,0,['sadness'],train
tat_train_track_a_00249,"бу подслушано тугел , сайт знакомств и торговый дом га эйлэнеп беткэн бит инде. мина ул ошый , мина тегесе ошый , шундый шундый киемдэ килгэн иде , шул кеше лайк куйсын эле , куплю это , продам то и так далее!",0,1,0,0,0,0,['disgust'],train
tat_train_track_a_00250,"балалар еклый-кайф,мин мунчадансон ятам- двойной кайф.^_^",0,0,0,1,0,0,['joy'],train
tat_train_track_a_00251,"ул арада безнең солдатлар бу территориягә якынлашканнар. немецлар, әлбәттә, моны белә һәм концлагерьда калган кешеләрне дә атып үтерә башлыйлар.",0,0,1,0,0,0,['fear'],train
tat_train_track_a_00252,син служить итэсен тугелмэ сон?),0,0,0,0,0,1,['surprise'],train
tat_train_track_a_00253,тартып бара мэллэ ул аны?????????,0,0,0,0,0,1,['surprise'],train
tat_train_track_a_00254,кыш суыгы ник үтми? -,0,0,0,0,0,1,['surprise'],train
tat_train_track_a_00255,"как обычно ул машинага тоялеп йоргэн егетлэр ( лузерлар, мескеннэр,кызларсыз интеккэн нэмэлэр) шулар кыйланалар, пиво шешэсен эчеп бетергэч тэрэзэсенэн ыргыталар!",1,0,0,0,0,0,['anger'],train
tat_train_track_a_00257,сине уйлап яна йорэгем:),0,0,0,1,0,0,['joy'],train
